id	logFC	AveExpr	t	P.Value	adj.P.Val	B
GPT	1.186359994	0.781377187	5.612952195	3.05E-08	7.83E-08	7.744940995
IGFBPL1	1.34990533	0.295227048	5.609944435	3.10E-08	7.96E-08	7.7289244
TTN	-1.032156607	3.308217242	-5.599470782	3.28E-08	8.42E-08	7.673211516
SERPINB2	-1.385049218	-1.777779644	-5.595642699	3.35E-08	8.59E-08	7.652872033
CATSPERB	1.281456605	1.197481754	5.58739011	3.51E-08	8.97E-08	7.60906673
MAP2	-1.163405173	4.623991106	-5.586685624	3.52E-08	9.01E-08	7.605329965
TLR10	1.170977887	1.274721219	5.586510905	3.52E-08	9.01E-08	7.604403282
HOXC6	1.514638772	0.235145761	5.584882752	3.56E-08	9.09E-08	7.595769029
SLC34A2	-1.498164182	10.25310277	-5.578609039	3.68E-08	9.39E-08	7.562520127
ST6GAL2	-1.364155992	0.210580701	-5.569313018	3.87E-08	9.86E-08	7.51331574
TTLL9	-1.229731744	-0.387896648	-5.564672143	3.97E-08	1.01E-07	7.488778981
PDX1	1.811898184	-2.336655501	5.563212169	4.00E-08	1.02E-07	7.481063768
ELN	-1.177084689	6.166705083	-5.55815917	4.11E-08	1.05E-07	7.454375342
WFDC10B	1.262367441	-0.600391872	5.557781109	4.12E-08	1.05E-07	7.452379416
HPGD	-1.594573761	5.743347378	-5.549204038	4.32E-08	1.10E-07	7.407130725
SLC5A8	-2.051686698	0.547618489	-5.545445578	4.41E-08	1.12E-07	7.387322666
SYNDIG1	1.129875258	0.87748298	5.541992499	4.49E-08	1.14E-07	7.369134716
NRIP3	1.123010811	2.317625462	5.53932358	4.56E-08	1.15E-07	7.355084064
CROCC2	-1.470202021	-0.645194359	-5.538717467	4.57E-08	1.16E-07	7.351894002
CD24	1.065407793	7.563300431	5.538209183	4.59E-08	1.16E-07	7.349219076
SPEF1	-1.286762395	0.214763413	-5.535494686	4.65E-08	1.18E-07	7.334937333
CYP11A1	-1.212636101	-0.342372987	-5.534074213	4.69E-08	1.19E-07	7.327466338
NLRP12	-1.212088844	0.415586728	-5.527309901	4.86E-08	1.23E-07	7.291913085
KLHDC7B	1.079785064	1.864407906	5.524077223	4.95E-08	1.25E-07	7.274935969
HTR1D	1.568918206	0.219250992	5.522271427	5.00E-08	1.26E-07	7.265456338
CCDC151	-1.182236727	0.372985581	-5.51707275	5.14E-08	1.29E-07	7.238181205
PPP1R36	-1.034728595	-0.055800965	-5.510131506	5.34E-08	1.34E-07	7.201799758
NME9	-1.037936576	-0.127299604	-5.508233929	5.39E-08	1.36E-07	7.191861097
HGD	1.907684136	2.473457828	5.507855919	5.41E-08	1.36E-07	7.189881619
ADRA1B	-1.109038007	0.176326846	-5.502395419	5.57E-08	1.40E-07	7.16130099
FAM81B	-1.478594966	0.965656886	-5.501508182	5.59E-08	1.40E-07	7.15665955
VSNL1	-1.113893514	0.663312818	-5.497956752	5.70E-08	1.43E-07	7.138087575
RFLNA	1.350045878	1.331959643	5.495643449	5.77E-08	1.45E-07	7.125996125
ANKS4B	2.024328422	-1.607622381	5.495239861	5.79E-08	1.45E-07	7.123887077
TESC	1.842282021	4.411844922	5.488328584	6.01E-08	1.50E-07	7.087792179
ZBTB7C	-1.25332444	3.220060947	-5.480296537	6.27E-08	1.57E-07	7.04589552
MUC5B	2.692782039	6.106872729	5.478050764	6.35E-08	1.58E-07	7.034191068
SPTB	1.725387025	3.266288713	5.477345791	6.37E-08	1.59E-07	7.030517803
FMO1	1.023473715	1.06675056	5.476007139	6.42E-08	1.60E-07	7.023543931
BTBD16	1.188834356	-1.015625606	5.475932455	6.42E-08	1.60E-07	7.0231549
MYCN	1.580758494	-0.117075835	5.471414998	6.58E-08	1.64E-07	6.999632322
ANKRD36C	1.303345257	1.531861186	5.46747659	6.72E-08	1.67E-07	6.9791392
H4C5	1.373917809	-2.082056895	5.466875724	6.74E-08	1.68E-07	6.976013824
TDRD9	-1.331117902	0.313243465	-5.460759284	6.97E-08	1.73E-07	6.944217139
LHX9	-1.685761533	-0.114980457	-5.459541923	7.01E-08	1.74E-07	6.937892456
NWD1	-1.694467402	0.996568394	-5.451339299	7.33E-08	1.82E-07	6.895309764
TRIM17	1.232531602	1.282407753	5.447232081	7.49E-08	1.85E-07	6.874009525
APOH	-1.850104489	1.018734408	-5.424388769	8.46E-08	2.09E-07	6.75580818
SPTSSB	1.911408057	-0.099623901	5.423516647	8.50E-08	2.09E-07	6.751304355
ABCC8	-1.403039993	-1.281995394	-5.422401277	8.55E-08	2.11E-07	6.745545297
B3GNT8	-1.134212963	3.707704572	-5.414763865	8.91E-08	2.19E-07	6.706139413
RSPH14	-1.199952695	-0.995751321	-5.405656635	9.35E-08	2.30E-07	6.659215669
COL9A2	1.180219558	3.958455134	5.3998078	9.64E-08	2.37E-07	6.62911811
CLUL1	-1.148505024	0.517425784	-5.398314282	9.72E-08	2.38E-07	6.621437337
ACMSD	1.357034391	-0.907539068	5.390813272	1.01E-07	2.48E-07	6.582890755
CCL18	-1.303047759	5.956352492	-5.380945273	1.07E-07	2.61E-07	6.532254601
NCCRP1	1.724537243	0.583646946	5.378573578	1.08E-07	2.64E-07	6.52009715
CST6	-1.492244163	2.628884756	-5.375960772	1.09E-07	2.67E-07	6.506709379
MATN2	-1.025164932	3.993216653	-5.372798254	1.11E-07	2.71E-07	6.490512833
HOXB7	1.237459796	2.505621527	5.357686647	1.21E-07	2.93E-07	6.413239545
ALKAL1	1.358854235	-0.449306426	5.355462328	1.22E-07	2.96E-07	6.401882165
CFAP221	-1.361390848	3.281326875	-5.354299102	1.23E-07	2.98E-07	6.395944432
C10orf55	1.008916188	-0.164202691	5.354033023	1.23E-07	2.99E-07	6.394586384
DSCAML1	-1.283870438	0.009535223	-5.339593012	1.33E-07	3.21E-07	6.320977651
PLN	-1.077915357	2.508131051	-5.338061121	1.34E-07	3.24E-07	6.313179348
CFAP47	-1.507579197	-0.681277641	-5.33788908	1.34E-07	3.24E-07	6.312303675
FADS6	1.57467299	-2.085161152	5.336011817	1.35E-07	3.27E-07	6.302750265
NR4A2	-1.070976368	4.498094951	-5.33259138	1.38E-07	3.33E-07	6.285351472
DRD1	-1.382669495	-0.74095362	-5.326101169	1.42E-07	3.44E-07	6.252365481
SDR16C5	-1.138360396	5.412345971	-5.321776877	1.46E-07	3.52E-07	6.23040788
PTPRN2	-1.229380418	3.565636535	-5.321392321	1.46E-07	3.52E-07	6.22845599
SPTLC3	-1.103568317	3.606575181	-5.321244546	1.46E-07	3.52E-07	6.227705962
BPIFB4	1.443291329	-2.425245774	5.311323405	1.54E-07	3.70E-07	6.177394914
TINAG	1.636614929	-2.407175819	5.3027936	1.61E-07	3.87E-07	6.13420773
MEGF10	1.244074662	-0.929859446	5.299375174	1.64E-07	3.93E-07	6.116917651
UBE2QL1	1.115237883	-0.399507961	5.28777991	1.74E-07	4.16E-07	6.05834547
TDRD10	-1.334345605	1.563143085	-5.287049258	1.75E-07	4.18E-07	6.054658576
WFDC2	1.207716976	7.742300664	5.275553351	1.85E-07	4.43E-07	5.996710878
STEAP4	-1.180304181	7.126693089	-5.275116111	1.86E-07	4.43E-07	5.994509142
H2BC11	1.169387081	0.322889576	5.271576248	1.89E-07	4.51E-07	5.976690144
TMEM108	-1.079250097	3.037971738	-5.269944867	1.91E-07	4.55E-07	5.96848175
ANXA1	-1.012880271	8.072045162	-5.263915487	1.97E-07	4.69E-07	5.938164632
MUC4	1.668166032	5.646998675	5.257451236	2.04E-07	4.84E-07	5.905696007
CRISP3	-1.622705627	-1.932252497	-5.248858386	2.13E-07	5.05E-07	5.862592145
MAPT	-1.065816818	1.303179171	-5.240801876	2.22E-07	5.26E-07	5.822237077
CD1C	-1.190988306	1.777961328	-5.237404574	2.26E-07	5.35E-07	5.80523693
SLC6A17	1.253292338	-1.26639583	5.237389207	2.26E-07	5.35E-07	5.805160051
ITGB4	1.118116347	7.141370656	5.235639408	2.28E-07	5.39E-07	5.796407979
C6orf141	1.277702402	1.378157701	5.220584607	2.47E-07	5.81E-07	5.721217694
TRPA1	1.234423388	-1.29911136	5.219592805	2.48E-07	5.84E-07	5.716271134
IGSF1	1.469802628	-0.53574073	5.2169515	2.51E-07	5.91E-07	5.703101951
PRMT8	-1.536698547	-0.575619183	-5.216459604	2.52E-07	5.93E-07	5.700650097
VTCN1	1.736303271	1.369643266	5.210048866	2.60E-07	6.12E-07	5.668715086
GRM4	1.224532404	-1.565598364	5.205107071	2.67E-07	6.27E-07	5.644122062
NCAM1	-1.209209599	1.229752629	-5.193593922	2.83E-07	6.64E-07	5.586909108
NT5E	1.148807429	5.354144001	5.179214852	3.05E-07	7.13E-07	5.51561688
H1-5	1.265851133	-2.63601283	5.177477708	3.08E-07	7.19E-07	5.507016251
SERPINB5	2.214555671	0.735588507	5.175383018	3.11E-07	7.27E-07	5.496648907
LYNX1	-1.043070432	3.250434561	-5.174179488	3.13E-07	7.31E-07	5.490693959
CXCL5	-1.758894777	2.53097255	-5.172829742	3.15E-07	7.36E-07	5.48401705
ENO3	1.192335681	2.381557801	5.170064877	3.20E-07	7.46E-07	5.470344823
GLDC	1.318854208	0.886069235	5.156155309	3.43E-07	7.99E-07	5.401663538
CDX2	1.485101636	-2.349076698	5.151823746	3.51E-07	8.16E-07	5.380310125
H2AC20	1.033705966	-0.858179996	5.147542176	3.59E-07	8.33E-07	5.35921929
HOXC4	1.047145001	0.442158063	5.140153363	3.73E-07	8.65E-07	5.322860043
SULT4A1	1.560637755	-1.557155218	5.135986082	3.81E-07	8.82E-07	5.30237455
DLGAP1	-1.404744343	0.397655403	-5.133747991	3.85E-07	8.92E-07	5.291378834
CLU	-1.160659012	7.884211596	-5.13365218	3.85E-07	8.92E-07	5.290908212
OMD	-1.210071201	1.288066217	-5.132330729	3.88E-07	8.98E-07	5.284418108
OCA2	-1.266657205	-0.951441657	-5.128428606	3.96E-07	9.15E-07	5.265262351
C16orf89	-1.795503662	6.393692182	-5.119499847	4.14E-07	9.56E-07	5.221480717
ST6GALNAC1	1.394453085	5.1369315	5.117315014	4.18E-07	9.66E-07	5.210778154
MLXIPL	-1.080400773	0.935488178	-5.116921854	4.19E-07	9.68E-07	5.208852676
PLPPR1	-1.543504662	1.363958438	-5.108414408	4.38E-07	1.01E-06	5.167221139
ADAMTSL5	1.001621736	1.502049617	5.10799285	4.39E-07	1.01E-06	5.165159877
ELOVL3	-1.067676444	-0.830706589	-5.100675571	4.55E-07	1.05E-06	5.129405939
RNF165	-1.117386054	0.238544353	-5.094692521	4.69E-07	1.08E-06	5.100206258
H2AW	1.37130949	1.852878176	5.093154926	4.73E-07	1.09E-06	5.092707248
GABRB2	-1.372410209	0.143623224	-5.08852705	4.84E-07	1.11E-06	5.070149146
CALB2	-1.351869325	0.093712789	-5.08294304	4.98E-07	1.14E-06	5.042955488
C11orf16	-1.412123858	0.101500288	-5.077082928	5.13E-07	1.17E-06	5.014446673
STEAP1B	1.120675597	-0.441992653	5.075233532	5.18E-07	1.18E-06	5.005455824
KCP	1.145603093	1.076404534	5.072419721	5.25E-07	1.20E-06	4.991782222
NEK10	-1.103583609	0.360610986	-5.067074284	5.39E-07	1.23E-06	4.965825442
NSG1	-1.087964052	-0.10240513	-5.067058232	5.40E-07	1.23E-06	4.965747535
VSIG1	1.99956073	2.594181471	5.060621825	5.57E-07	1.27E-06	4.934526547
GRP	-1.445693277	-0.613579195	-5.05824029	5.64E-07	1.29E-06	4.922983696
DNAH2	1.111319063	3.952236112	5.056710965	5.68E-07	1.30E-06	4.915573976
DNAH7	-1.098841901	1.351335994	-5.054475688	5.75E-07	1.31E-06	4.904747555
SHISA2	-1.459015169	2.591913074	-5.054340246	5.75E-07	1.31E-06	4.904091691
INA	1.680012428	-1.216751358	5.050762091	5.86E-07	1.33E-06	4.88677069
SLC27A2	1.024654248	3.0992624	5.042894697	6.09E-07	1.38E-06	4.848726097
MALRD1	-1.137348825	0.152247209	-5.040948084	6.15E-07	1.40E-06	4.839321202
VNN3	-1.245591118	-0.214597373	-5.033169086	6.40E-07	1.45E-06	4.801770929
NOTUM	-1.473214036	1.302962632	-5.024989673	6.66E-07	1.51E-06	4.762345238
THPO	1.371192774	-0.299026843	5.010949952	7.15E-07	1.61E-06	4.69480955
SLC7A9	1.163932039	-1.317380246	5.010053785	7.18E-07	1.62E-06	4.690504586
CCDC74B	-1.06796514	-0.043426241	-5.007626862	7.27E-07	1.64E-06	4.678849803
LCT	1.426176681	-1.602334537	5.002564646	7.45E-07	1.68E-06	4.654556292
GABRA3	1.863820975	-1.779156544	5.000994669	7.51E-07	1.69E-06	4.647026582
SHH	-1.336044666	2.005494439	-4.999662231	7.56E-07	1.70E-06	4.64063783
DOCK3	1.076651529	1.30744519	4.991749142	7.86E-07	1.77E-06	4.60272852
IGFBP6	-1.051582233	3.028947448	-4.99118106	7.89E-07	1.77E-06	4.600009128
NPC1L1	1.52710935	-0.462631431	4.991108098	7.89E-07	1.77E-06	4.599659886
SOST	-1.075787246	-2.622700256	-4.972368418	8.66E-07	1.94E-06	4.510114414
PAX7	2.231449239	-1.476743758	4.97113384	8.71E-07	1.95E-06	4.504226002
HNF1A	1.671233754	-0.916155843	4.966783526	8.90E-07	1.99E-06	4.483487581
NLGN1	-1.143397256	-1.038408578	-4.966161967	8.93E-07	2.00E-06	4.48052591
MYBPH	1.553264092	-0.488468367	4.960391818	9.19E-07	2.06E-06	4.453047929
BNIPL	-1.222388482	2.8018717	-4.958271829	9.28E-07	2.08E-06	4.442959737
FSIP2	1.337267324	0.130555746	4.95339723	9.51E-07	2.12E-06	4.419778497
SALL1	1.616044545	-2.069942461	4.947980166	9.77E-07	2.18E-06	4.394042185
SERPINA1	-1.239854019	9.112037099	-4.946163989	9.85E-07	2.20E-06	4.385419386
FAM83B	1.631676803	-0.654761316	4.946060066	9.86E-07	2.20E-06	4.38492607
ITGA2	1.032924116	6.093124361	4.942789715	1.00E-06	2.23E-06	4.369406835
SCTR	-1.671012382	3.009092279	-4.93148222	1.06E-06	2.35E-06	4.315820742
ACHE	1.294436902	2.756839563	4.925456711	1.09E-06	2.42E-06	4.287312109
SLC4A4	-1.113030366	4.578399308	-4.924163165	1.10E-06	2.44E-06	4.281196111
PRSS1	1.589588631	-1.927620648	4.913788875	1.16E-06	2.56E-06	4.232199142
SBSN	1.382624984	-1.950487831	4.9119002	1.17E-06	2.58E-06	4.223289326
ELAVL2	1.331410136	-1.573480537	4.902809368	1.22E-06	2.70E-06	4.180447566
FRMPD3	1.171030097	1.015922091	4.883181171	1.34E-06	2.96E-06	4.088196773
ITPRID1	1.766353868	-0.861627896	4.866906995	1.45E-06	3.19E-06	4.011968602
SYN3	-1.079759957	-0.864767793	-4.865438758	1.46E-06	3.22E-06	4.005102942
SLC13A2	-1.837354649	-1.12771889	-4.861480227	1.49E-06	3.28E-06	3.986601886
HKDC1	1.137327468	3.740421963	4.858508564	1.51E-06	3.32E-06	3.972722313
SFTA3	-1.404814118	5.918510997	-4.85824777	1.52E-06	3.32E-06	3.971504611
DLX3	1.307981446	0.840015541	4.851110084	1.57E-06	3.44E-06	3.938200718
PNMA3	1.268933025	-0.295202202	4.848441324	1.59E-06	3.48E-06	3.925760105
ANXA10	1.776197468	-1.474304525	4.841570678	1.64E-06	3.59E-06	3.893761221
NKX2-8	-1.121201719	-0.295212804	-4.839028717	1.66E-06	3.63E-06	3.881933094
GJB3	1.633228582	1.706101659	4.820679539	1.82E-06	3.96E-06	3.79672194
CRLF1	1.827492443	4.18170578	4.808688145	1.93E-06	4.18E-06	3.741197261
NAPSA	-1.663025079	9.544333831	-4.807974937	1.93E-06	4.20E-06	3.73789887
UGT2B15	1.589988834	-1.726303586	4.805778205	1.95E-06	4.24E-06	3.727742428
CREG2	1.181994693	-0.808132949	4.792888721	2.08E-06	4.50E-06	3.668235336
KCNH3	-1.035372441	-0.132260688	-4.78868024	2.12E-06	4.59E-06	3.648838005
UBD	1.18371107	2.606869874	4.78282733	2.18E-06	4.72E-06	3.621887561
HEPHL1	1.143581869	-1.204279382	4.780470351	2.21E-06	4.77E-06	3.611043181
SLC39A5	1.190394241	-1.561056402	4.779451673	2.22E-06	4.79E-06	3.606357809
MAGEA3	2.269808434	-1.697504465	4.776309247	2.25E-06	4.86E-06	3.591910164
SCN4A	1.295248004	-0.804275918	4.764667391	2.38E-06	5.13E-06	3.538462178
NPTX2	1.268507863	0.98666169	4.76338234	2.39E-06	5.16E-06	3.532569893
TRIM9	1.211007839	0.17403183	4.761823201	2.41E-06	5.19E-06	3.525422817
HPCAL4	-1.291770155	0.03275877	-4.753842083	2.50E-06	5.39E-06	3.48887142
ANGPTL4	1.228719132	4.565950162	4.744493077	2.62E-06	5.63E-06	3.446127739
VSTM2L	1.312187662	5.054876515	4.736949079	2.71E-06	5.83E-06	3.411693438
CDH15	1.173868946	1.123932679	4.731929162	2.78E-06	5.96E-06	3.388808366
PIGR	-1.85848504	8.01853872	-4.730843892	2.79E-06	5.99E-06	3.383863736
SLITRK4	-1.055164076	-0.151968207	-4.73000588	2.81E-06	6.01E-06	3.380046366
HAL	1.305681781	1.877614282	4.725895588	2.86E-06	6.13E-06	3.36133196
PRSS45P	1.018522234	-0.384936633	4.723253521	2.90E-06	6.20E-06	3.349310442
FGFR3	-1.215069448	4.290316711	-4.716071944	3.00E-06	6.40E-06	3.316665473
GNLY	-1.061404022	3.168042764	-4.709957854	3.08E-06	6.58E-06	3.288909256
MS4A1	1.432562341	2.315138302	4.702643325	3.19E-06	6.81E-06	3.255747306
TMEM132D	-1.53458575	-0.641976264	-4.680476784	3.55E-06	7.51E-06	3.155542927
F5	1.248018327	2.715005085	4.672505921	3.68E-06	7.79E-06	3.119617958
SERPINB4	1.514909353	-1.965570919	4.66616201	3.79E-06	8.01E-06	3.09106639
CYP4X1	-1.112125698	3.108927628	-4.663945379	3.83E-06	8.09E-06	3.081098661
SMIM31	1.647150962	0.520065055	4.662278663	3.86E-06	8.15E-06	3.073606683
GREM2	-1.314419384	0.696035032	-4.662192761	3.86E-06	8.16E-06	3.073220618
POU6F2	1.748336964	-0.518337563	4.657979603	3.94E-06	8.31E-06	3.054293677
EPS8L3	1.861510531	-1.559610502	4.65074497	4.08E-06	8.58E-06	3.021830351
ARL14	1.509832506	-1.398139883	4.645765996	4.17E-06	8.78E-06	2.999515905
PAPPA2	-1.17228978	-1.190276565	-4.640792487	4.27E-06	8.98E-06	2.977248145
AGT	1.319617559	2.907022652	4.639286457	4.30E-06	9.04E-06	2.970509611
CLDN6	1.991878875	-0.075996736	4.634343878	4.40E-06	9.24E-06	2.948408986
PEG10	-1.472467476	5.336472357	-4.613704844	4.84E-06	1.01E-05	2.856358954
HOPX	-1.159817817	7.581120466	-4.582877659	5.59E-06	1.16E-05	2.719582309
DIRAS3	-1.058481782	0.82264318	-4.579798747	5.67E-06	1.18E-05	2.705968455
CDKL2	-1.011886131	2.885348661	-4.573546732	5.83E-06	1.21E-05	2.678350507
PTPRR	-1.006940034	0.247785596	-4.567259692	6.01E-06	1.25E-05	2.650613296
ZG16B	1.273969559	1.198043772	4.551965189	6.44E-06	1.33E-05	2.583285452
NEB	1.03695718	1.658308727	4.54522398	6.65E-06	1.38E-05	2.553676896
SPINK4	1.393633851	-2.224844553	4.542747824	6.72E-06	1.39E-05	2.542811469
VWDE	1.20799743	0.894327336	4.536239727	6.93E-06	1.43E-05	2.514280138
PCSK1	1.749248429	0.178106943	4.521341736	7.41E-06	1.53E-05	2.449111454
CADM2	-1.210259781	-1.084504353	-4.503981693	8.02E-06	1.65E-05	2.373425472
RSPO3	-1.116036439	1.478295244	-4.497421578	8.27E-06	1.70E-05	2.34489561
SPINK13	1.226199591	-1.180604708	4.484088109	8.78E-06	1.80E-05	2.287028259
SP5	1.145447858	1.187657106	4.476081212	9.11E-06	1.86E-05	2.252355444
C9orf135	-1.433501662	-0.390067436	-4.463121171	9.66E-06	1.96E-05	2.196356474
ABCC2	1.525519395	0.970471373	4.461078257	9.75E-06	1.98E-05	2.187543109
UGT2B11	1.129156656	-2.882912145	4.457394378	9.91E-06	2.01E-05	2.171659977
TM4SF5	1.496265726	-2.484109157	4.454609644	1.00E-05	2.04E-05	2.15966168
GGT6	-1.462182715	2.498346355	-4.443417209	1.06E-05	2.14E-05	2.111508733
FXYD3	-1.135681555	6.111394657	-4.43053878	1.12E-05	2.26E-05	2.056242448
SLC5A12	1.207010022	-1.632653073	4.423605978	1.15E-05	2.33E-05	2.026553308
TEPP	-1.194738841	-0.310142984	-4.42157494	1.16E-05	2.35E-05	2.017863808
GRIN3B	-1.005321685	-0.016231326	-4.409875206	1.23E-05	2.47E-05	1.967880953
F2	1.185714428	-2.733175103	4.409013106	1.23E-05	2.48E-05	1.96420285
CSAG1	1.681493751	-2.182926288	4.403608091	1.26E-05	2.54E-05	1.941158004
AGR3	-1.444701034	4.891170682	-4.402126725	1.27E-05	2.55E-05	1.934846671
SORCS2	-1.086676313	3.670735484	-4.397661005	1.30E-05	2.60E-05	1.91583259
PLA2G2A	-1.323849894	0.924734969	-4.397620887	1.30E-05	2.60E-05	1.915661857
MAGEA6	2.017021251	-1.963273623	4.394480323	1.31E-05	2.64E-05	1.902300951
TRPV6	-1.125857314	-0.580751014	-4.393237719	1.32E-05	2.65E-05	1.897017011
RIMS2	1.437384484	-1.082222502	4.390671229	1.34E-05	2.68E-05	1.886107923
CACNA1I	1.044629759	-0.140653122	4.382446585	1.39E-05	2.77E-05	1.851188617
KCNQ2	1.24504066	-2.293890485	4.379883018	1.40E-05	2.80E-05	1.840317049
CHST6	1.076248106	2.645258276	4.369077072	1.47E-05	2.94E-05	1.794556783
UGT8	1.2208632	2.784345512	4.355637476	1.56E-05	3.11E-05	1.737791654
PADI3	1.462733989	-2.174350991	4.349582121	1.60E-05	3.19E-05	1.712269131
MUC21	1.830731734	4.061929394	4.34904154	1.61E-05	3.20E-05	1.709992274
PNMA6A	1.045382655	0.242683225	4.348552082	1.61E-05	3.20E-05	1.707930969
ETNPPL	1.407200686	-2.440843642	4.34042356	1.67E-05	3.32E-05	1.673730313
TNNT1	1.629367637	2.368557215	4.33752611	1.69E-05	3.36E-05	1.66155385
BNC1	-1.032930148	-2.104371679	-4.335833801	1.70E-05	3.38E-05	1.654445492
SPRR3	1.413621366	-2.139718505	4.281399356	2.16E-05	4.26E-05	1.427189678
SLC30A2	1.015997893	-1.522256082	4.281087003	2.17E-05	4.26E-05	1.425893437
LY6K	1.724437136	1.028863609	4.277108757	2.20E-05	4.33E-05	1.409391796
BMP3	-1.28720774	3.724489133	-4.26849594	2.29E-05	4.49E-05	1.373715524
FAM133A	1.640744126	-1.315936716	4.25460579	2.43E-05	4.76E-05	1.316321859
MAGEC1	1.308484615	-2.740750939	4.246609095	2.52E-05	4.92E-05	1.283359603
CCL19	1.120803192	3.432032704	4.218987402	2.84E-05	5.51E-05	1.169952532
C4orf19	-1.038566308	2.122007586	-4.209339874	2.96E-05	5.74E-05	1.13050668
BPIFB2	1.887996784	-0.356996039	4.207529677	2.98E-05	5.78E-05	1.123114806
CYP3A5	-1.17521928	1.731222762	-4.200036106	3.08E-05	5.96E-05	1.092546955
CA8	-1.166527071	1.538085753	-4.130194424	4.14E-05	7.94E-05	0.810120004
SLC35F3	1.083747815	0.513826677	4.097628413	4.75E-05	9.05E-05	0.679957687
KRT75	1.012415376	-2.919237343	4.091865125	4.87E-05	9.25E-05	0.657023945
MUC2	1.203519765	-2.119138479	4.05924993	5.58E-05	0.000105357	0.527814069
HOXC12	1.329789802	-2.727960925	4.057994507	5.61E-05	0.000105896	0.522860078
PLD5	1.301316669	0.712197433	4.057364194	5.62E-05	0.000106161	0.520373362
INSL4	1.558387374	-2.353200118	4.043734354	5.95E-05	0.000112087	0.46669023
BPIFA1	2.310193127	3.236129552	4.033690345	6.20E-05	0.000116652	0.427239854
SLC6A11	1.338372283	-1.242997672	4.028172349	6.35E-05	0.00011923	0.405606066
TMEM130	-1.039865834	2.92593703	-4.015741279	6.68E-05	0.000125238	0.356971728
MAGEA12	1.657892328	-2.234928251	4.008123608	6.90E-05	0.00012906	0.327239314
SUN3	1.038496275	-2.179179959	4.00199374	7.07E-05	0.000132245	0.303352758
SAA2-SAA4	1.08849781	-1.69925829	3.995526295	7.26E-05	0.000135643	0.278188311
CHRNA9	1.400510101	-1.488379051	3.973315619	7.95E-05	0.000147939	0.192061655
IVL	1.701983669	-0.066270394	3.972071255	8.00E-05	0.000148621	0.187249835
SLC26A9	-1.246107785	4.367380428	-3.947935663	8.82E-05	0.000163078	0.094202913
TRIM72	1.063686043	-1.609525386	3.935194815	9.29E-05	0.000171241	0.045301746
CDA	1.154503724	2.479952735	3.93385827	9.34E-05	0.000172131	0.040180595
CLCA2	-1.11538627	-0.753287401	-3.932156885	9.41E-05	0.000173259	0.0336639
SPRR1A	1.082578288	-2.425923782	3.926267999	9.63E-05	0.000177142	0.011128774
DDX43	-1.10831016	-0.031943258	-3.911042786	0.000102458	0.000187819	-0.046985216
MAGEC2	1.39853381	-2.559161758	3.901602247	0.000106434	0.000194777	-0.082911622
NMNAT2	1.198076771	2.624762232	3.899870869	0.000107179	0.000196022	-0.089491512
FAM83F	1.27579115	1.60269087	3.896698822	0.000108556	0.000198349	-0.101539285
ITIH2	-1.170668531	0.069236954	-3.896477137	0.000108653	0.000198502	-0.102380917
KRT6B	1.410622781	-1.330465782	3.881867407	0.000115221	0.000209969	-0.157746949
TFF2	1.576989784	-2.366926321	3.856044433	0.000127759	0.000231811	-0.255123775
SRD5A2	-1.160478694	-0.028251822	-3.851293656	0.000130202	0.000236022	-0.272971335
KIF1A	1.822545062	0.723430729	3.849983666	0.000130883	0.000237138	-0.277888978
PTGS2	-1.059974313	5.57827777	-3.822260199	0.000146115	0.000263788	-0.381588229
KRT14	1.330869925	-0.982283427	3.819288878	0.000147843	0.00026675	-0.392660089
HABP2	1.362349864	2.834293013	3.816758837	0.00014933	0.000269304	-0.402081169
CCL20	1.1296133	3.562352225	3.800232142	0.000159396	0.000286533	-0.463475126
PLA2G12B	-1.243319251	-0.02321442	-3.787758475	0.000167413	0.000300338	-0.509644683
CLDN9	1.063636633	1.469919576	3.775762721	0.00017548	0.000314401	-0.553908858
TFPI2	1.46384535	4.501204824	3.774650613	0.000176246	0.000315699	-0.558005743
ISL1	1.075400426	-2.365661102	3.774318368	0.000176476	0.000316035	-0.559229475
C1QL2	1.254166817	-1.955559725	3.752618834	0.000192091	0.000342499	-0.638931216
